date,n1,n2,n3,n4,n5,e1,e2,pos_sun,pos_moon,pos_merc,pos_ven,pos_mars,pos_jup,pos_sat,moon_illum
2013-11-15,13,42,3,15,29,4,1,232.5909229783069,21.85851925983321,213.74834351421424,278.79084789875685,167.49926444030473,110.21012043678066,225.06585476668246,0.9302006569784942
2013-11-19,45,14,19,36,15,1,10,236.62154978595999,72.00504238393874,217.3121229642496,282.2440476017955,169.7200786885687,110.07955230756056,225.54153347136022,0.9815593021850038
2013-11-22,40,26,13,25,50,8,9,239.64914852438403,107.97895656423862,220.85969178733657,284.7029014224631,171.36867802820592,109.94735481196905,225.895897786271,0.8316572039332601
2013-11-26,44,27,23,42,19,5,3,243.69232328984037,155.8057062171659,226.2609242556403,287.7799066908401,173.5426616333992,109.72622777658049,226.36425805607482,0.4831249911275336
2013-11-29,10,23,7,2,43,4,7,246.72942363812223,193.9631763744554,230.60189311658442,289.9154328981679,175.15377969525647,109.52756530740835,226.71176651846892,0.19878246436549774
2013-12-03,32,6,29,15,13,2,9,250.7845659654747,250.5634860078746,236.59197596489395,292.4968211897567,177.273894846808,109.2206458631552,227.16905021854075,0.0006055307402408894
2013-12-06,18,31,36,2,1,7,10,253.8293224237409,295.5405968822406,241.16609469527918,294.2038986743349,178.84136331809665,108.96053878117135,227.50671734209476,0.12764413117882178
2013-12-10,49,50,24,6,35,7,1,257.89213479730836,352.49128587800254,247.31986754359949,296.12420640985124,180.8991527112935,108.57682438953265,227.94880349100853,0.541714330570047
2013-12-13,24,22,23,1,31,6,11,260.9410397604129,31.55537744042047,251.95997855090027,297.2597037290058,182.41722662885226,108.26367076268166,228.27359439325065,0.8267620814168468
2013-12-17,41,6,8,37,27,7,10,265.0085484715326,80.66582782943308,258.17313942826974,298.3107879578396,184.40583315477647,107.81591378150485,228.69670323075408,0.997585665975618
2013-12-20,13,22,17,43,12,10,3,268.0610357913514,116.44480008500358,262.8552093395588,298.7154932121267,185.8691044999417,107.46005138874568,229.0059558486068,0.9383141560748357
2013-12-24,5,31,43,50,19,6,2,272.13361669354344,164.2383114137592,269.13672995861407,298.6998616803891,187.7797243242328,106.96300035976158,229.40658490261373,0.6544550919512836
2013-12-27,1,22,6,13,28,10,5,275.18998509445385,202.07206264753697,273.88521881191275,298.2551021313126,189.1800732302077,106.5763472928718,229.69761420270342,0.3559941641599313
2013-12-31,29,45,24,20,13,7,3,279.2672767647349,258.46149189527273,280.27903006509666,297.09226086500973,190.99971360759966,106.04718966041091,230.07203813420378,0.03324150225008449
2014-01-03,3,44,27,38,31,3,8,282.3260538771557,304.2219298154408,285.12873440343105,295.82739611467855,192.32586954760916,105.64371563669174,230.34192010213496,0.03768098569715289
2014-01-07,2,45,20,27,33,6,10,286.4039412583339,2.2119558025040624,291.6739835272083,293.7215348778475,194.0385387841227,105.10250930671796,230.68617018117442,0.3787187225877076
2014-01-10,1,27,2,11,29,10,1,289.461192888843,41.14031680623111,296.64082531780747,291.93755871827375,195.27880078145836,104.69793316360908,230.93205474195724,0.6864457812832756
2014-01-14,25,18,20,26,37,11,10,293.53556594186375,89.59577032812712,303.3226736287225,289.4916685080382,196.8694543873203,104.1655130601422,231.2426922484528,0.955873701007371
2014-01-17,26,19,33,42,32,10,4,296.589899623258,125.24432836465256,308.34699271673253,287.7568288629314,198.0119140962178,103.77486495549341,231.4622289914192,0.9924472757026082
2014-01-21,4,42,35,48,12,5,8,300.6605350180074,173.293276400359,314.9660319158462,285.7737394776288,199.46222284434072,103.27035768950921,231.73623241060176,0.8038319292167375
2014-01-24,19,41,35,34,5,1,5,303.7122340767014,211.03479939747666,319.7469682834448,284.63494479480664,200.49082271755623,102.9073788333835,231.92715572601105,0.5248693481326755
2014-01-28,18,23,48,20,42,2,9,307.7793198706444,266.6636994785322,325.5661850840604,283.6682692009898,201.77602574218514,102.44837185004583,232.16145652431464,0.12327182227178485
2014-01-31,10,15,31,8,16,8,9,310.8276836955176,312.22677304264585,329.18697795355695,283.3772523583998,202.66976060192812,102.12576690244745,232.32142326799732,0.0020008592924280477
2014-02-04,37,1,33,21,38,8,4,314.8881323534146,10.910983943603025,332.3912361790293,283.55576069344517,203.76000790734662,101.72847909306779,232.5129778882997,0.22181935518679174
2014-02-07,17,19,47,3,46,9,10,317.92954558121704,50.14429690994481,333.1424463133065,284.08966112181787,204.49656274604564,101.45747586301822,232.63996267285216,0.5213199968328931
2014-02-11,47,25,8,17,41,1,2,321.97892373534705,98.43144320732628,331.64276230197726,285.28704119489,205.36276838367596,101.13482596237698,232.78660089641338,0.8615579689385269
2014-02-14,19,39,4,2,6,2,7,325.01155571589004,134.0719334503403,328.9318493335844,286.5133779847696,205.9197317546545,100.92334846203707,232.87931547208325,0.9892404775668988
2014-02-18,36,37,26,23,49,6,7,329.049396554437,182.70485417824284,324.4192417660241,288.53346988503813,206.52946698880405,100.68382939683778,232.97957078889297,0.9161963604883974
2014-02-21,28,13,17,30,32,5,7,332.073751644838,220.84527622921462,321.36318181346047,290.30313114112414,206.8802995465674,100.53698993042805,233.03702579794196,0.6827346649190551
2014-02-25,42,21,25,28,35,6,4,336.10109415709854,275.90333007853536,318.70928388296034,292.9558431221434,207.1956251204087,100.38608760453049,233.08969442106653,0.2517419100249172
2014-02-28,38,44,32,12,43,2,7,339.1175188530486,320.4882210489198,317.98530103609613,295.13641740559575,207.3108821848635,100.30722095395153,233.11108855345867,0.027251767670877503
2014-03-04,3,22,5,27,44,6,1,343.1329093910242,18.865192137808656,318.56937359111527,298.2613024879524,207.29466314155758,100.24843724429016,233.1154133579611,0.09522497217350567
2014-03-07,38,10,40,5,41,1,8,346.13874326706093,58.42621249800479,319.9710310764813,300.7468063451396,207.15122431034771,100.2392161953114,233.10061758633572,0.3501327482417723
2014-03-11,1,4,44,33,23,8,7,350.13823387324436,106.88364053674701,322.84122247461494,304.22453210012736,206.78159613696727,100.27305260312399,233.05716757155355,0.7250207274015497
2014-03-14,30,24,6,27,25,9,5,353.1315933355299,142.6091298965553,325.589672276795,306.9412413231449,206.3697970511506,100.33256346909796,233.0070782599452,0.9297060856633483
2014-03-18,27,36,34,8,39,5,10,357.11470044086684,192.01642228917376,329.8809405819723,310.69006622595924,205.64292833834207,100.45655284419854,232.91745394451183,0.9829636112041417
2014-03-21,37,7,39,30,42,7,5,0.09639061516585737,231.0575075955268,333.4889105029647,313.5859784310065,204.9679466122816,100.58235555383514,232.83349146857756,0.8158378337748262
2014-03-25,28,50,26,7,20,8,2,4.06508895461328,286.2577266891922,338.7383429366937,317.5456554497635,203.90447877512983,100.79283849159141,232.69984408925228,0.39572239070554455
2014-03-28,3,43,19,28,4,3,7,7.036571734662552,329.69373368213803,342.9685427315704,320.5804242219165,202.9949077449157,100.98208302312497,232.58384334821875,0.1034202620843957
2014-04-01,44,38,18,16,26,10,8,10.991253845913404,26.75757389686603,348.96725982119733,324.7016660889244,201.65591838590518,101.2751388652565,232.40911470505156,0.019195570153834718
2014-04-04,50,45,28,6,10,10,11,13.951153175531628,66.26744960452643,353.72395623570145,327.8420034048345,200.57746595908333,101.52454610279973,232.2638399702923,0.19645664265843643
2014-04-08,42,11,29,18,49,11,4,17.88890575816536,114.93025936708251,0.40557470743752283,332.087193095102,199.07522628269436,101.894985482853,232.05253203360016,0.5624679309406868
2014-04-11,8,33,30,12,19,4,11,20.835574074785335,150.7423632131431,5.674280749407839,335.31041089480476,197.92560727859035,102.20009006127573,231.8818329071889,0.8207138395839861
2014-04-15,14,50,47,26,3,7,11,24.755956538020573,200.86583009624712,13.050547753737353,339.6553097488648,196.3999341089673,102.64158590718795,231.63944709535932,0.9988747315452167
2014-04-18,21,47,31,39,24,3,7,27.69037390150774,241.09867664206132,18.849148054669005,342.9464330738585,195.28608985212185,102.99762611902585,231.4476182155345,0.9170552874282374
2014-04-22,20,46,15,24,13,8,1,31.596075784233395,297.25075722251637,26.923175816608556,347.3737391015156,193.87605097000232,103.50409210354263,231.18003733725843,0.539407350096987
2014-04-25,13,49,44,21,24,9,1,34.52066583001395,339.8811970140694,33.202092052792835,350.72063105456635,192.89671307783425,103.90682272864564,230.97163587858682,0.21233872564723766
2014-04-29,35,26,18,23,44,3,11,38.41378984682453,35.18571605373481,41.761306998591905,355.2139357408193,191.72413707586003,104.47291789619877,230.68532828754417,0.0008394149255183114
2014-05-02,30,42,4,31,38,11,2,41.32847578795778,74.15986281987178,48.19476380423513,358.6043093579386,190.96098632678658,104.9182900137824,230.46563900640913,0.08138571595252214
2014-05-06,37,5,19,31,24,9,1,45.207336260631216,122.81005597400213,56.54994153553986,3.148966477463026,190.1158729810049,105.53822496464593,230.16818097332165,0.3946594334495912
2014-05-09,45,28,3,26,21,10,7,48.110859558050045,158.62830200817567,62.48248672795152,6.574062512141048,189.6185867612624,106.02164201855737,229.9430862181136,0.6759214011428404
2014-05-13,47,34,13,30,4,6,2,51.975032165995515,209.17951474251802,69.75613362636177,11.161358213304789,189.1423034321325,106.68924866973617,229.6422986275757,0.9614797640628736
2014-05-16,26,23,37,29,40,4,3,54.868311658565815,250.55681789111003,74.65191626129754,14.616409919995856,188.92508008790543,107.20624923722924,229.41752800088273,0.9803126293493662
2014-05-20,38,5,36,33,47,4,9,58.720748010291345,308.2227549683759,80.3652091252136,19.241556364405028,188.81882996529728,107.9160265913035,229.12078836035099,0.6757496740147526
2014-05-23,31,3,47,8,34,11,9,61.60684562534712,350.60366987554033,84.00811835227817,22.723292786724294,188.87347796202832,108.46290563251092,228.90172101032886,0.33913223253967073
2014-05-27,16,13,26,25,7,1,6,65.45101810520178,44.32220103242996,87.96259637585639,27.380969954009657,189.12001217300502,109.2102984605801,228.61621183858998,0.03430297414247868
2014-05-30,27,41,24,45,5,7,6,68.33098650293783,82.47312945074998,90.21256822704072,30.884510996945227,189.43058967284563,109.78363021547759,228.4083469769852,0.01642622578472802
2014-06-03,2,39,32,15,44,5,10,72.16635871577328,130.84566981790368,92.19493039580203,35.56822828680723,190.00393456192646,110.5637628478604,228.141421270555,0.24232027059965017
2014-06-06,34,40,25,7,49,9,11,75.03935243922837,166.58502200792933,92.88404392444363,39.089650459886386,190.54688784403956,111.15971022244008,227.95007898808558,0.5144656568750843
2014-06-10,12,18,21,33,32,1,11,78.86547920824654,217.19701385848535,92.73788300577274,43.795911376438205,191.4112941740168,111.9674779432082,227.70833061183046,0.8741646189213599
2014-06-13,16,22,28,46,18,11,9,81.73214674976157,259.33787694870176,91.89443123521781,47.333850717582266,192.15793412308946,112.58237495165173,227.53800030456,0.9983986146176576
2014-06-17,48,13,37,40,11,8,9,85.55172660945411,318.61595368247424,90.02984484777967,52.06229636608523,193.27493654258382,113.4133136142818,227.3267792728277,0.8003788999194198
2014-06-20,5,38,49,15,25,1,2,88.4153397507589,1.2690555214192127,88.34138235329148,55.617007989035095,194.19822228816895,114.04420681095914,227.18108748991006,0.4763219235880786
2014-06-24,20,1,7,21,48,4,7,92.23276496346261,53.94750782167184,86.18309602519417,60.36725020377433,195.5364595614294,114.8947002673472,227.00498110212675,0.1088899628134376
2014-06-27,39,34,45,33,31,2,10,95.09527844003468,91.27746507875572,84.95368367346572,63.937348696323056,196.61616042378722,115.5388142477022,226.88727932517838,0.0027887453216000613
2014-07-01,39,25,18,22,27,5,10,98.91096771722792,139.2466472545938,84.19336754428565,68.70670932870972,198.15059025402144,116.40481186082336,226.75048664386196,0.12098095205674148
2014-07-04,47,18,43,39,4,6,2,101.7718782303318,174.90820798774186,84.42821445918413,72.29038595962794,199.36805516241165,117.05891426313316,226.66353997349296,0.35617425738176317
2014-07-08,24,18,22,8,27,11,4,105.58531240894676,225.34450909293813,85.90246455004288,77.07736564386762,201.07373195955685,117.93608153272437,226.56908698792628,0.7486022699564668
2014-07-11,38,35,5,49,22,7,4,108.44486818401347,267.691960164964,87.88321901108662,80.67431850561616,202.41049418233618,118.59703411209901,226.51464536230048,0.9664494393587051
2014-07-15,18,27,15,34,20,1,3,112.25805529100049,328.13055255609396,91.65851099206186,85.47979186948659,204.26389111949248,119.48153319015546,226.4642118137113,0.9049291665775274
2014-07-18,1,41,43,11,29,3,11,115.11927408692912,11.371822195420892,95.30651523629471,89.09140924109508,205.70422957014563,120.14679517519089,226.4431769250131,0.6195935541746127
2014-07-22,1,43,50,45,24,5,8,118.9369809526716,63.65801221317362,101.19062513171086,93.91695979622126,207.68843064341138,121.0354744841868,226.43777985858094,0.21639353129541017
2014-07-25,10,24,9,12,43,5,9,121.80246218341628,100.3806088993214,106.2955154574768,97.54340049869596,209.2223602001644,121.70254963711035,226.45085848532304,0.03662314344167289
2014-07-29,40,23,35,10,43,9,3,125.6258575829791,148.01201415059217,113.84957538528504,102.38789190600376,211.32546258500204,122.59165353462595,226.491199922901,0.03942499625319151
2014-08-01,50,44,46,48,24,10,5,128.49532896992153,183.72694552846497,119.90565007735543,106.02793978111825,212.94392819739446,123.25748755333426,226.53858062875875,0.21643973468691335
2014-08-05,5,21,42,7,19,11,5,132.32371780847177,234.0354333746549,128.21517636269445,110.88998989457481,215.15336563812912,124.14286227457626,226.6243751025286,0.6021715374549553
2014-08-08,29,21,35,46,43,1,9,135.19693956605772,276.1118786114663,134.4471666951809,114.54300926479206,216.84672224932982,124.80439997167521,226.70545088053154,0.887276119105828
2014-08-12,22,19,7,16,33,5,2,139.03132706733805,336.8148126046776,142.57319558240718,119.42270528582759,219.14979276114497,125.68223987020134,226.8354363449606,0.9757151172826266
2014-08-15,4,21,30,5,23,10,8,141.91063360321587,20.622623898022756,148.46013934536475,123.08956850661708,220.90949642359547,126.3369047542684,226.94906242334463,0.7606530336021071
2014-08-19,11,34,47,4,7,7,8,145.75553446909728,73.05148776872414,155.98847607496666,127.98832733348083,223.29752601750798,127.20392567980909,227.12171890629114,0.35190046018475407
2014-08-22,29,17,49,35,4,1,2,148.64384494823142,109.46342786815525,161.38754085508546,131.66936991250387,225.1190301961695,127.84905493244172,227.26681237959394,0.11434039455884831
2014-08-26,36,48,45,10,22,11,4,152.50096890778534,156.94504302276994,168.26293019471174,136.58614032826043,227.5868609006778,128.70119545094877,227.4805839362768,0.0025621205764653765
2014-08-29,32,38,26,9,2,3,6,155.39814544726414,192.9465078180093,173.18449329248998,140.27983614267754,229.4659263314581,129.33345192646746,227.6557464680152,0.10510247159433006
2014-09-02,39,45,25,31,5,8,1,159.26649120674747,243.49074199052376,179.4422731103973,145.21232250480787,232.0070380517849,130.166120353579,227.90839864589597,0.45149225799782206
2014-09-05,18,50,23,46,1,9,3,162.1717114779039,285.12144163760286,183.9092790120495,148.91703733174026,233.9382145958969,130.7820779935618,228.1116975295518,0.7721545093349088
2014-09-09,15,35,19,8,24,10,8,166.05106157343383,345.0829723729916,189.55688695838464,153.86367953114203,236.54490439037383,131.59091630168513,228.4003908619273,0.9992712607225146
2014-09-12,31,9,33,26,13,7,11,168.96563304033828,29.044476611226855,193.54806821126908,157.57905855594387,238.52279027759843,132.187534604916,228.6296341817331,0.8835254327977897
2014-09-16,4,30,35,50,29,4,2,172.8596116545036,81.85957354479724,198.5061298970578,162.54017197281377,241.1897065690461,132.96856245118997,228.9515922670235,0.50887484325167
2014-09-19,6,34,8,38,48,9,3,175.7863599335191,118.22402351623923,201.90904877707365,166.2662399716933,243.21182386530373,133.54259736207516,229.20482706383495,0.23320060747039129
2014-09-23,13,35,14,29,12,1,7,179.69694398994957,165.74206946038743,205.92605674629502,171.24066472735262,245.9364459882334,134.29090870946013,229.55741472640128,0.015154938138852103
2014-09-26,46,35,47,13,27,1,2,182.63579843985457,202.26977494233032,208.44685376326913,174.97571552185687,248.00054630508234,134.8383455623312,229.8325013337782,0.02985275984422514
2014-09-30,33,13,15,3,42,5,7,186.5615950869338,253.63222014708597,210.935181645407,179.96062015056523,250.77890479596633,135.54840418601418,230.21259369252107,0.30805089091937543
2014-10-03,13,23,50,48,4,10,5,189.51106136687864,295.0278326522421,211.9446095053178,183.70241563423735,252.88128574890294,136.06509619618174,230.5070067404075,0.6355297599592353
2014-10-07,38,30,21,9,28,8,1,193.45046715809727,353.5759056395366,211.78942017472772,188.69520360936033,255.70768474497848,136.73158406476577,230.91108147402502,0.9699997331543005
2014-10-10,29,42,47,45,6,9,10,196.4105890457683,37.01613097021105,210.3320197913778,192.44258226118137,257.84408826667936,137.2137629008033,231.22219219394643,0.9682098976038633
2014-10-14,15,23,32,4,5,7,3,200.36580159083002,90.05243706840388,206.6225266861894,197.44292060315524,260.7141356321919,137.83169680329837,231.6469516934309,0.6734146332591715
2014-10-17,49,13,48,1,40,8,10,203.3388691469481,126.50946190566724,203.03150541652172,201.19597745299004,262.88253761413057,138.2753458874984,231.9724349932257,0.3869429780882765
2014-10-21,40,33,27,20,21,3,10,207.3117726757707,174.1351943884679,198.7004146336648,206.2033918526164,265.79435551254636,138.83879402704514,232.4147690573285,0.08184405020148017
2014-10-24,42,20,3,30,9,6,1,210.2977289410547,211.29556217556168,196.86473933625567,209.96106347926727,267.9931416904564,139.23915285448106,232.75215554261163,0.000174502176253033
2014-10-28,45,17,40,10,15,1,2,214.28658112486585,264.06347199830645,196.99523884267455,214.9734107153367,270.94369715389524,139.74165058665704,233.20853707058123,0.17982514381974973
2014-10-31,10,41,13,20,33,9,3,217.2832689287125,305.743149651471,198.85980390488604,218.73376125984691,273.1698140796318,140.09396650405446,233.55502626184332,0.48914667160001923
2014-11-04,1,13,6,26,17,3,5,221.28503494731982,2.8399529196783595,203.03555489353693,223.74852242939434,276.1540833976199,140.5295606798994,234.02161384436604,0.8926022169842729
2014-11-07,32,13,38,46,25,10,1,224.29113337431508,45.149660809323144,206.9815029261495,227.51027977832985,278.40354739720914,140.8297161458572,234.3743759233632,0.999517111179067
2014-11-11,46,14,36,2,21,11,7,228.30627662860726,97.88557510176669,212.83935183148554,232.52711281424615,281.41712777855975,141.19310044635617,234.8476249190409,0.8234333263969413
2014-11-14,36,32,38,48,17,8,5,231.32320820984523,134.40765274909032,217.4687526259822,236.2907378688861,283.68772440141515,141.4369610358012,235.20414219642743,0.5606075899852112
2014-11-18,3,2,36,38,17,11,4,235.35318046586346,182.0654642219506,223.77541161836456,241.3102093584548,286.72855784295956,141.72229338049593,235.68067817341665,0.2019763203469031
2014-11-21,28,32,7,37,4,5,10,238.38087025772674,219.71870012305993,228.5396838851145,245.07562732554538,289.0187415184727,141.90540367304843,236.03829181327214,0.026599139542015593
2014-11-25,32,7,36,3,25,1,6,242.42379964798272,274.1702753604319,234.8894185037483,250.0968076053275,292.0841206469088,142.10701518084122,236.51434944276667,0.07672386057206149
2014-11-28,10,23,6,41,15,10,4,245.45965024232922,316.75509169293485,239.63642164807968,253.86271644175875,294.3911326327142,142.2255821844086,236.87008865908226,0.3414648247208002
2014-12-02,15,25,3,49,44,9,1,249.51130187672095,12.991370835048698,245.94209056666935,258.883392270314,297.4763212648123,142.33937536874765,237.34162735227812,0.7777001017531409
2014-12-05,5,8,48,47,37,3,2,252.552729342598,53.957458720638805,250.65791652339368,262.6483700940605,299.79623064766787,142.3911080177177,237.6925438140666,0.9734873990553272
2014-12-09,31,1,3,42,46,11,4,256.61184684724685,105.79870885868884,256.9390738461006,267.6678115855328,302.8966376297851,142.41475512137387,238.15588117112355,0.9351244228927313
2014-12-12,28,2,15,31,37,4,6,259.65931667347843,142.22432610967678,261.653994240235,271.4321682019871,305.2269673190624,142.39819089416062,238.49934747597624,0.7304025120531032
2014-12-16,13,7,3,25,12,5,8,263.72678209811124,189.78238587509523,267.9587887425612,276.4511227150822,308.3402558406158,142.33012393171202,238.95095685134748,0.36323432965158264
2014-12-19,39,44,23,29,31,5,8,266.7802432380492,227.58503286500425,272.70805800392833,280.2151422752481,310.67944873189504,142.24462049219244,239.28421230591212,0.11351328110044923
2014-12-23,49,25,9,19,8,10,2,270.85443976360756,283.40463908321436,279.07279650472435,285.23320443946756,313.80320560837885,142.08513400904351,239.720216304428,0.013714015789878131
2014-12-26,26,45,27,49,17,2,3,273.9113186803657,327.30332448041673,283.86724764938066,288.99578627539887,316.1488684942894,141.93208336921992,240.04022321563747,0.20232874501150766
2014-12-30,6,18,39,50,44,11,8,277.98743427149134,23.614235877644976,290.26571896918404,294.01042913642254,319.2788299761035,141.68497173776166,240.45653533054931,0.6363831254825051
2015-01-02,24,25,49,28,22,3,6,281.0442536751101,63.514254698966084,295.0345398417603,297.76941235943696,321.62725777560286,141.468660769414,240.76035859015116,0.8962869113447443
2015-01-06,20,38,30,14,49,4,3,285.1196632426933,114.15066507358486,301.2525574575046,302.77853324522835,324.7589218795785,141.14108098286732,241.15336354640186,0.9921072312623056
2015-01-09,6,32,45,21,24,1,11,288.1761077066081,150.30098496428988,305.68623259746283,306.5332219487641,327.1076164977439,140.8676539687575,241.43844205121022,0.8706879237834261
2015-01-13,34,31,21,8,17,10,9,292.2512834950731,197.72342896849105,310.9773185113826,311.536546823295,330.23867859703745,140.46885429096585,241.80472325046466,0.5414414398142792
2015-01-16,34,32,29,30,46,6,3,295.30748160413975,235.37212362261218,314.14367007641357,315.28673428709646,332.5862656343879,140.14625117460952,242.06841337067064,0.2510465595746195
2015-01-20,33,47,15,41,44,10,8,299.3815215785608,291.69955883657514,316.62453240674813,320.28350219013635,335.71485831061443,139.68845107985123,242.40431049676474,0.006318610909739786
2015-01-23,30,45,29,38,6,8,1,302.4355090490067,336.77848149601255,316.7097227686775,324.02788989188394,338.0595515994975,139.32724465038865,242.64378768933196,0.08741496366192486
2015-01-27,10,33,5,31,40,10,8,306.50394508882897,33.98538183265103,314.2044428983757,329.01497462270726,341.182292315793,138.82652266067907,242.94559084096176,0.4792554918510347
2015-01-30,9,24,15,13,19,3,8,309.55196022727154,73.41360241411314,310.84452299998486,332.7504744473985,343.52094437181603,138.43996631158677,243.15828942819613,0.7786134175070888
2015-02-03,50,44,17,31,33,11,7,313.6113905464241,122.97605329867228,305.997335741064,337.72404183419604,346.6338513024511,137.91471301506596,243.42298096948537,0.9896920192589966
2015-02-06,50,30,10,26,39,8,7,316.6526605525328,158.78314073868276,303.17401634608274,341.4486265063749,348.9642572047703,137.5166841682865,243.60684608087558,0.9629074865637162
2015-02-10,30,45,20,13,17,9,10,320.7034881965544,206.2149434849311,301.25775579953574,346.4069634677383,352.0654519472216,136.98540667023772,243.83176008624764,0.7091343373114876
2015-02-13,24,12,39,44,42,3,11,323.7385394034599,243.69395259296795,301.2046896653083,350.11967796317214,354.3866677716605,136.58987033558446,243.98478659191213,0.4155114331124883
2015-02-17,5,2,18,43,30,10,1,327.78095876963124,299.6516743725994,302.64845811039413,355.06150666443045,357.4750911150903,136.0713531700497,244.16723778012243,0.060084448850011296
2015-02-20,37,46,10,4,14,4,7,330.80892117584955,345.1741579845545,304.61281510708415,358.7609798007662,359.78613026498704,135.69254664435798,244.28743766629293,0.016177209516330893
2015-02-24,3,28,25,34,50,1,11,334.83970961404293,43.50392435360887,308.1034492512333,3.683087029062997,2.8595951940345428,135.2058289161211,244.42500209074686,0.31962375306417
2015-02-27,17,25,14,5,47,10,9,337.85721528424807,83.05807251295735,311.22470318652336,7.365781253654606,5.1581338329849915,134.85762644810714,244.51091675226994,0.6320412538732051
2015-03-03,6,21,13,8,11,8,7,341.87284248054334,131.98891752757314,315.90564600945214,12.26306778401918,8.213506237136723,134.41974999915823,244.60222597360058,0.9322174173072348
2015-03-06,47,30,49,50,23,7,2,344.8789531679481,167.53561362165246,319.73687161846885,15.925790323385979,10.49783555039,134.11351231356656,244.65314440189334,0.9991762713066586
2015-03-10,31,30,2,6,23,10,2,348.8800152816997,215.2627448341354,325.20678460745313,20.795180734319793,13.53388745221827,133.73787218670307,244.69746108783966,0.845837450904104
2015-03-13,4,5,22,18,23,3,1,351.87579628594466,252.8686728803735,329.552922848064,24.436225588044337,15.803622440393374,133.48254423971625,244.71294153183933,0.5801797773613233
2015-03-17,11,23,44,38,26,8,1,355.8637405462013,308.1244540857365,335.6501647483704,29.275867033422088,18.82019607388529,133.17981896014228,244.70984349447517,0.16412172330693436
2015-03-20,3,14,42,48,37,1,10,358.8496240270538,353.17158940609414,340.4432958690547,32.89378565630462,21.075177331915217,132.98261583800738,244.6897455706236,0.002423759590721719
2015-03-24,40,10,39,24,26,3,10,2.823019129817808,52.063822061107246,347.1274967171921,37.700546062467055,24.071335999979365,132.76138339654847,244.63949798024325,0.17583279698185383
2015-03-27,30,39,32,44,2,10,6,5.796555041730641,92.04134297735149,352.36508348712266,41.291522881085974,26.31014047813704,132.6276589542937,244.58454712643604,0.4697308859002465
2015-03-31,8,28,20,24,49,8,9,9.752273431617146,140.81431347543503,359.6573387956639,46.058977871249716,29.283698345309958,132.4930670265717,244.4888713781789,0.8283016421555609
2015-04-03,39,37,49,29,27,4,2,12.712519525379099,176.26442337591016,5.362611094902959,49.6182320746337,31.505146495766127,132.42515209145466,244.40077262004803,0.9795691715917082
2015-04-07,39,25,50,44,18,8,5,16.65136082325725,224.59064123325825,13.27712294160493,54.34092430868081,34.4555100246395,132.37873177032822,244.26226329723002,0.9413264028302182
2015-04-10,25,43,22,23,30,5,9,19.599871861967216,262.7686002015986,19.418013750754223,57.864987577823825,36.65973349164097,132.3769392338325,244.14315558647124,0.7264450077876301
2015-04-14,49,34,32,24,35,2,1,23.52441818622459,317.62485205618395,27.787206149759346,62.53886363300483,39.587541030624365,132.41835009644706,243.96494276801621,0.2967309054184969
2015-04-17,39,2,34,24,30,11,8,26.462846217660378,1.6481852915316118,34.08588985050185,66.02482023730913,41.775083466623066,132.48205005155316,243.8174405424057,0.045563444384488894
2015-04-21,14,42,17,6,45,8,1,30.373537390708535,60.09955381435831,42.271064240417445,70.6448749320247,44.680467184098994,132.60999892501664,243.6035814553421,0.06804820470249329
2015-04-24,31,5,40,29,19,3,10,33.300590701580575,100.35867176903075,48.06134070134879,74.08708991576233,46.850703682917725,132.73764140126414,243.4313068768905,0.3085448217301918
2015-04-28,36,24,28,26,45,10,7,37.19503100234736,149.23264808160081,55.070120700086804,78.64313073790959,49.73233030939973,132.9489076467936,243.18736146208852,0.6889616592318306
2015-05-01,19,26,20,25,3,6,10,40.109823207857126,184.7192562301883,59.67176147534458,82.03286271231089,51.88452168131476,133.1372641446817,242.9948287343305,0.9082788086972651
2015-05-05,1,17,10,42,20,9,8,43.98881842665256,233.82558738967802,64.82155555617906,86.51304822096922,54.74225325379389,133.42691990442754,242.72700734502197,0.9915512001181064
2015-05-08,14,19,49,7,47,10,3,46.893152444927296,272.97338124098894,67.89462630942812,89.84151657870072,56.87688589871425,133.6721255545618,242.51895287628173,0.8459475838096383
2015-05-12,29,30,14,46,40,3,6,50.76007481427639,328.08275566072035,70.88283112562729,94.23424295646839,59.71192449248159,134.0350749756694,242.23367783932267,0.4378331860251793
2015-05-15,47,42,44,5,35,9,8,53.65655810864353,11.086071248561373,72.26197439777287,97.49260517495667,61.83004729034425,134.33347360119294,242.01505586456886,0.13186899159441828
2015-05-19,35,37,31,26,30,11,8,57.51345958711882,68.25868071291032,72.9381346957938,101.78443215487478,64.64330268332019,134.7649908019056,241.71930801318706,0.010466499584675104
2015-05-22,18,44,35,24,45,5,11,60.40193112845795,108.34369732070373,72.61047062118857,104.95977252960331,66.74488765252518,135.11288334168864,241.49572628016483,0.16806723832749043
2015-05-26,6,24,7,21,5,6,5,64.24727073305574,157.27770919444544,71.23322801878838,109.12839564094537,69.53567101367041,135.60749154528716,241.1973278700566,0.5286159880940952
2015-05-29,4,20,48,45,3,8,6,67.12692426232445,192.83264433949796,69.7137437310772,112.20060062848783,71.62028071010664,136.0004142505291,240.974671583767,0.7928834436349208
2015-06-02,23,7,41,29,37,1,8,70.96127023344829,242.67936148191862,67.48502454881225,116.21591174992143,74.38868449327755,136.5520510851972,240.68122564349784,0.9937350878514495
